Name,Extension,Size_MB,RelativePath,WebsiteCategory,Subcategory,PlannedUse,TargetFolder
indikator_mobil2a51.png,.png,0.087,cms.suzukihyperlocal.com\indikator_mobil2a51.png,ARTICLE_MEDIA,Article / educational / maintenance image,"Blog/SEO article; optional, not homepage",ARTICLES
Ini_Cara_Mencegah_Kerusakan_Kaki-kaki_Mobil3b6a.webp,.webp,0.023,cms.suzukihyperlocal.com\Ini_Cara_Mencegah_Kerusakan_Kaki-kaki_Mobil3b6a.webp,ARTICLE_MEDIA,Article / educational / maintenance image,"Blog/SEO article; optional, not homepage",ARTICLES
Intake-Manifold380b.jpg,.jpg,0.07,cms.suzukihyperlocal.com\Intake-Manifold380b.jpg,ARTICLE_MEDIA,Article / educational / maintenance image,"Blog/SEO article; optional, not homepage",ARTICLES
interiiorr1b8eb.webp,.webp,0.026,cms.suzukihyperlocal.com\interiiorr1b8eb.webp,ARCHIVE_UNIDENTIFIED,Unclear legacy asset,Archive until contextual source is confirmed,ARCHIVE/UNPUBLISHED
Interior-18a7c.webp,.webp,0.018,cms.suzukihyperlocal.com\Interior-18a7c.webp,SHARED_INTERIOR,Interior,Relevant product page,COMMON/INTERIOR
Interior-2fd5b.webp,.webp,0.019,cms.suzukihyperlocal.com\Interior-2fd5b.webp,SHARED_INTERIOR,Interior,Relevant product page,COMMON/INTERIOR
Interior-3e0f4.webp,.webp,0.022,cms.suzukihyperlocal.com\Interior-3e0f4.webp,SHARED_INTERIOR,Interior,Relevant product page,COMMON/INTERIOR
Interior-467c9.webp,.webp,0.021,cms.suzukihyperlocal.com\Interior-467c9.webp,SHARED_INTERIOR,Interior,Relevant product page,COMMON/INTERIOR
Interior-57771.webp,.webp,0.02,cms.suzukihyperlocal.com\Interior-57771.webp,SHARED_INTERIOR,Interior,Relevant product page,COMMON/INTERIOR
Interior-62fe6.webp,.webp,0.017,cms.suzukihyperlocal.com\Interior-62fe6.webp,SHARED_INTERIOR,Interior,Relevant product page,COMMON/INTERIOR
Interior-77c22.webp,.webp,0.012,cms.suzukihyperlocal.com\Interior-77c22.webp,SHARED_INTERIOR,Interior,Relevant product page,COMMON/INTERIOR
Interior01_(2)-JIMNY_3-DOORS1f97.webp,.webp,0.019,cms.suzukihyperlocal.com\Interior01_(2)-JIMNY_3-DOORS1f97.webp,JIMNY,Product/interior/exterior/color,Product page + catalog,PRODUCTS/JIMNY
Interior02_(2)-JIMNY_3-DOORS8177.webp,.webp,0.023,cms.suzukihyperlocal.com\Interior02_(2)-JIMNY_3-DOORS8177.webp,JIMNY,Product/interior/exterior/color,Product page + catalog,PRODUCTS/JIMNY
Interior03_(2)-JIMNY_3-DOORSbbfe.webp,.webp,0.025,cms.suzukihyperlocal.com\Interior03_(2)-JIMNY_3-DOORSbbfe.webp,JIMNY,Product/interior/exterior/color,Product page + catalog,PRODUCTS/JIMNY
Interior04_(1)-JIMNY_3-DOORS4895.webp,.webp,0.018,cms.suzukihyperlocal.com\Interior04_(1)-JIMNY_3-DOORS4895.webp,JIMNY,Product/interior/exterior/color,Product page + catalog,PRODUCTS/JIMNY
Interior05_(1)1bc9.webp,.webp,0.022,cms.suzukihyperlocal.com\Interior05_(1)1bc9.webp,SHARED_INTERIOR,Interior,Relevant product page,COMMON/INTERIOR
interior20d3f.webp,.webp,0.015,cms.suzukihyperlocal.com\interior20d3f.webp,SHARED_INTERIOR,Interior,Relevant product page,COMMON/INTERIOR
interior3215d.webp,.webp,0.026,cms.suzukihyperlocal.com\interior3215d.webp,SHARED_INTERIOR,Interior,Relevant product page,COMMON/INTERIOR
interior40013.webp,.webp,0.019,cms.suzukihyperlocal.com\interior40013.webp,SHARED_INTERIOR,Interior,Relevant product page,COMMON/INTERIOR
Interior5a6a.webp,.webp,0.018,cms.suzukihyperlocal.com\Interior5a6a.webp,SHARED_INTERIOR,Interior,Relevant product page,COMMON/INTERIOR
interior7e2fe.webp,.webp,0.022,cms.suzukihyperlocal.com\interior7e2fe.webp,SHARED_INTERIOR,Interior,Relevant product page,COMMON/INTERIOR
interior8d4d5.webp,.webp,0.025,cms.suzukihyperlocal.com\interior8d4d5.webp,SHARED_INTERIOR,Interior,Relevant product page,COMMON/INTERIOR
interiorrr03e5c0.webp,.webp,0.196,cms.suzukihyperlocal.com\interiorrr03e5c0.webp,SHARED_INTERIOR,Interior,Relevant product page,COMMON/INTERIOR
interiorrr044c17.webp,.webp,0.31,cms.suzukihyperlocal.com\interiorrr044c17.webp,SHARED_INTERIOR,Interior,Relevant product page,COMMON/INTERIOR
Interior_1-JIMNY_5-DOORS0ec6.webp,.webp,0.003,cms.suzukihyperlocal.com\Interior_1-JIMNY_5-DOORS0ec6.webp,JIMNY_5,Product/interior/exterior/color,Product page + catalog,PRODUCTS/JIMNY
Interior_2-JIMNY_5-DOORS3999.webp,.webp,0.007,cms.suzukihyperlocal.com\Interior_2-JIMNY_5-DOORS3999.webp,JIMNY_5,Product/interior/exterior/color,Product page + catalog,PRODUCTS/JIMNY
Interior_3-JIMNY_5-DOORS71d6.webp,.webp,0.005,cms.suzukihyperlocal.com\Interior_3-JIMNY_5-DOORS71d6.webp,JIMNY_5,Product/interior/exterior/color,Product page + catalog,PRODUCTS/JIMNY
Interior_4-JIMNY_5-DOORS5857.webp,.webp,0.005,cms.suzukihyperlocal.com\Interior_4-JIMNY_5-DOORS5857.webp,JIMNY_5,Product/interior/exterior/color,Product page + catalog,PRODUCTS/JIMNY
Interior_5-JIMNY_5-DOORS9e39.webp,.webp,0.006,cms.suzukihyperlocal.com\Interior_5-JIMNY_5-DOORS9e39.webp,JIMNY_5,Product/interior/exterior/color,Product page + catalog,PRODUCTS/JIMNY
Interior_6-JIMNY_5-DOORS436f.webp,.webp,0.007,cms.suzukihyperlocal.com\Interior_6-JIMNY_5-DOORS436f.webp,JIMNY_5,Product/interior/exterior/color,Product page + catalog,PRODUCTS/JIMNY
Interior_7-JIMNY_5-DOORSba04.webp,.webp,0.008,cms.suzukihyperlocal.com\Interior_7-JIMNY_5-DOORSba04.webp,JIMNY_5,Product/interior/exterior/color,Product page + catalog,PRODUCTS/JIMNY
Interior_8-JIMNY_5-DOORS59ea.webp,.webp,0.005,cms.suzukihyperlocal.com\Interior_8-JIMNY_5-DOORS59ea.webp,JIMNY_5,Product/interior/exterior/color,Product page + catalog,PRODUCTS/JIMNY
interiot627d3.webp,.webp,0.022,cms.suzukihyperlocal.com\interiot627d3.webp,ARCHIVE_UNIDENTIFIED,Unclear legacy asset,Archive until contextual source is confirmed,ARCHIVE/UNPUBLISHED
Jenis_Pintu_Mobil_Dealer_Suzuki99f6.jpg,.jpg,0.362,cms.suzukihyperlocal.com\Jenis_Pintu_Mobil_Dealer_Suzuki99f6.jpg,ARTICLE_MEDIA,Article / educational / maintenance image,"Blog/SEO article; optional, not homepage",ARTICLES
jenis_sim_dealer_suzukiee2a.jpg,.jpg,0.06,cms.suzukihyperlocal.com\jenis_sim_dealer_suzukiee2a.jpg,ARTICLE_MEDIA,Article / educational / maintenance image,"Blog/SEO article; optional, not homepage",ARTICLES
kabel_busi_mobil_dealer_suzuki6404.png,.png,0.244,cms.suzukihyperlocal.com\kabel_busi_mobil_dealer_suzuki6404.png,ARCHIVE_UNIDENTIFIED,Unclear legacy asset,Archive until contextual source is confirmed,ARCHIVE/UNPUBLISHED
kartini-2c177.jpg,.jpg,0.46,cms.suzukihyperlocal.com\kartini-2c177.jpg,ARTICLE_OR_PROMO_ARCHIVE,Legacy article/promo asset,Archive; use only when content is intentionally republished,ARCHIVE/UNPUBLISHED
kilas-balik-suzuki-indonesia-2020-tetap-pacu-kinerja-meski-pandemi-melanda067f.jpg,.jpg,0.356,cms.suzukihyperlocal.com\kilas-balik-suzuki-indonesia-2020-tetap-pacu-kinerja-meski-pandemi-melanda067f.jpg,ARTICLE_OR_PROMO_ARCHIVE,Legacy article/promo asset,Archive; use only when content is intentionally republished,ARCHIVE/UNPUBLISHED
kinetic_yellow-JIMNY_3-DOORS5318.webp,.webp,0.034,cms.suzukihyperlocal.com\kinetic_yellow-JIMNY_3-DOORS5318.webp,JIMNY,Product/interior/exterior/color,Product page + catalog,PRODUCTS/JIMNY
KOMITMEN8064.jpg,.jpg,0.568,cms.suzukihyperlocal.com\KOMITMEN8064.jpg,ARCHIVE_UNIDENTIFIED,Unclear legacy asset,Archive until contextual source is confirmed,ARCHIVE/UNPUBLISHED
komponen_mobil_manual_dealer_suzuki26ad.png,.png,0.164,cms.suzukihyperlocal.com\komponen_mobil_manual_dealer_suzuki26ad.png,ARTICLE_MEDIA,Article / educational / maintenance image,"Blog/SEO article; optional, not homepage",ARTICLES
kontes-modifikasi-digital-suzuki-terus-berinovasi-berakhir-inilah-para-pemenangnya85dd.jpg,.jpg,0.287,cms.suzukihyperlocal.com\kontes-modifikasi-digital-suzuki-terus-berinovasi-berakhir-inilah-para-pemenangnya85dd.jpg,ARTICLE_OR_PROMO_ARCHIVE,Legacy article/promo asset,Archive; use only when content is intentionally republished,ARCHIVE/UNPUBLISHED
lokasi_latihan_mobil_dealer_suzuki3db1.png,.png,0.291,cms.suzukihyperlocal.com\lokasi_latihan_mobil_dealer_suzuki3db1.png,ARTICLE_MEDIA,Article / educational / maintenance image,"Blog/SEO article; optional, not homepage",ARTICLES
loker-1ed69.jpg,.jpg,0.483,cms.suzukihyperlocal.com\loker-1ed69.jpg,ARTICLE_OR_PROMO_ARCHIVE,Legacy article/promo asset,Archive; use only when content is intentionally republished,ARCHIVE/UNPUBLISHED
loker-20d07.jpg,.jpg,0.211,cms.suzukihyperlocal.com\loker-20d07.jpg,ARTICLE_OR_PROMO_ARCHIVE,Legacy article/promo asset,Archive; use only when content is intentionally republished,ARCHIVE/UNPUBLISHED
LOKER410f.jpg,.jpg,0.367,cms.suzukihyperlocal.com\LOKER410f.jpg,ARTICLE_OR_PROMO_ARCHIVE,Legacy article/promo asset,Archive; use only when content is intentionally republished,ARCHIVE/UNPUBLISHED
manfaat_mobil_listrik_dealer_suzuki4687.png,.png,0.203,cms.suzukihyperlocal.com\manfaat_mobil_listrik_dealer_suzuki4687.png,ARTICLE_MEDIA,Article / educational / maintenance image,"Blog/SEO article; optional, not homepage",ARTICLES
masker1b3dc.jpg,.jpg,0.14,cms.suzukihyperlocal.com\masker1b3dc.jpg,ARCHIVE_UNIDENTIFIED,Unclear legacy asset,Archive until contextual source is confirmed,ARCHIVE/UNPUBLISHED
mechanic-hand-checking-fixing-broken-car-car-service-garage_146671-19718177b.jpg,.jpg,0.076,cms.suzukihyperlocal.com\mechanic-hand-checking-fixing-broken-car-car-service-garage_146671-19718177b.jpg,ARCHIVE_UNIDENTIFIED,Unclear legacy asset,Archive until contextual source is confirmed,ARCHIVE/UNPUBLISHED
medium_grey-JIMNY_3-DOORS5cac.webp,.webp,0.033,cms.suzukihyperlocal.com\medium_grey-JIMNY_3-DOORS5cac.webp,JIMNY,Product/interior/exterior/color,Product page + catalog,PRODUCTS/JIMNY
mekanik-Handalcf74.jpg,.jpg,0.256,cms.suzukihyperlocal.com\mekanik-Handalcf74.jpg,ARCHIVE_UNIDENTIFIED,Unclear legacy asset,Archive until contextual source is confirmed,ARCHIVE/UNPUBLISHED
Mello-Deep-Red-ALL_NEW_ERTIGAd3d4.webp,.webp,0.055,cms.suzukihyperlocal.com\Mello-Deep-Red-ALL_NEW_ERTIGAd3d4.webp,ERTIGA_HYBRID,Product/color/interior,Product page + catalog,PRODUCTS/ERTIGA_HYBRID
menderek_mobil_mogok_dealer_suzuki972c.png,.png,0.121,cms.suzukihyperlocal.com\menderek_mobil_mogok_dealer_suzuki972c.png,ARTICLE_MEDIA,Article / educational / maintenance image,"Blog/SEO article; optional, not homepage",ARTICLES
mengatasi_storing_audio_mobil_dealer_suzukib152.jpg,.jpg,0.078,cms.suzukihyperlocal.com\mengatasi_storing_audio_mobil_dealer_suzukib152.jpg,ARTICLE_MEDIA,Article / educational / maintenance image,"Blog/SEO article; optional, not homepage",ARTICLES
mengemudi_dijalan_becek8bd7.jpg,.jpg,0.141,cms.suzukihyperlocal.com\mengemudi_dijalan_becek8bd7.jpg,ARTICLE_MEDIA,Article / educational / maintenance image,"Blog/SEO article; optional, not homepage",ARTICLES
menjaga-mobil-agar-tetap-amanc114.jpg,.jpg,0.06,cms.suzukihyperlocal.com\menjaga-mobil-agar-tetap-amanc114.jpg,ARTICLE_MEDIA,Article / educational / maintenance image,"Blog/SEO article; optional, not homepage",ARTICLES
merawat-pintu-mobil34bc.jpg,.jpg,0.046,cms.suzukihyperlocal.com\merawat-pintu-mobil34bc.jpg,ARTICLE_MEDIA,Article / educational / maintenance image,"Blog/SEO article; optional, not homepage",ARTICLES
Metalic-Magma-Gray-Primary-ALL_NEW_ERTIGAa908.webp,.webp,0.054,cms.suzukihyperlocal.com\Metalic-Magma-Gray-Primary-ALL_NEW_ERTIGAa908.webp,ERTIGA_HYBRID,Product/color/interior,Product page + catalog,PRODUCTS/ERTIGA_HYBRID
minyak-rem1edd.jpg,.jpg,0.041,cms.suzukihyperlocal.com\minyak-rem1edd.jpg,ARTICLE_MEDIA,Article / educational / maintenance image,"Blog/SEO article; optional, not homepage",ARTICLES
minyak_rem_dealer_suzuki081a.png,.png,0.252,cms.suzukihyperlocal.com\minyak_rem_dealer_suzuki081a.png,ARCHIVE_UNIDENTIFIED,Unclear legacy asset,Archive until contextual source is confirmed,ARCHIVE/UNPUBLISHED
mobil-suzuki-produksi-2021-kini-dilengkapi-alat-pemadam-api-ringan_thumb22aa.png,.png,0.066,cms.suzukihyperlocal.com\mobil-suzuki-produksi-2021-kini-dilengkapi-alat-pemadam-api-ringan_thumb22aa.png,ARTICLE_MEDIA,Article image,Blog/SEO article,ARTICLES
MOBILE50a2.jpg,.jpg,0.909,cms.suzukihyperlocal.com\MOBILE50a2.jpg,ARCHIVE_UNIDENTIFIED,Unclear legacy asset,Archive until contextual source is confirmed,ARCHIVE/UNPUBLISHED
mobl_berwarna_hitam_xl7_dealer_suzuki7ed5.png,.png,0.417,cms.suzukihyperlocal.com\mobl_berwarna_hitam_xl7_dealer_suzuki7ed5.png,XL7_HYBRID,Product asset,Homepage hero + product page,PRODUCTS/XL7_HYBRID
New-Prime-Graphite-Grey-NEW_CARRY_PICK-UP6209.webp,.webp,0.044,cms.suzukihyperlocal.com\New-Prime-Graphite-Grey-NEW_CARRY_PICK-UP6209.webp,NEW_CARRY,Product/color,Product page + catalog,PRODUCTS/NEW_CARRY
NKRI-22234.jpg,.jpg,0.197,cms.suzukihyperlocal.com\NKRI-22234.jpg,ARCHIVE_UNIDENTIFIED,Unclear legacy asset,Archive until contextual source is confirmed,ARCHIVE/UNPUBLISHED
off-road-tire-on-car-extreme-sport-SBI-30109074287fc.jpg,.jpg,0.146,cms.suzukihyperlocal.com\off-road-tire-on-car-extreme-sport-SBI-30109074287fc.jpg,ARCHIVE_UNIDENTIFIED,Unclear legacy asset,Archive until contextual source is confirmed,ARCHIVE/UNPUBLISHED
pajak_progresif_dealer_suzukiab47.jpg,.jpg,0.047,cms.suzukihyperlocal.com\pajak_progresif_dealer_suzukiab47.jpg,ARCHIVE_UNIDENTIFIED,Unclear legacy asset,Archive until contextual source is confirmed,ARCHIVE/UNPUBLISHED
PAKET-SERVIS-ARUS-BALIK5569.jpg,.jpg,1.316,cms.suzukihyperlocal.com\PAKET-SERVIS-ARUS-BALIK5569.jpg,ARTICLE_OR_PROMO_ARCHIVE,Legacy article/promo asset,Archive; use only when content is intentionally republished,ARCHIVE/UNPUBLISHED
paket-servis6cff.jpg,.jpg,0.234,cms.suzukihyperlocal.com\paket-servis6cff.jpg,ARTICLE_OR_PROMO_ARCHIVE,Legacy article/promo asset,Archive; use only when content is intentionally republished,ARCHIVE/UNPUBLISHED
parkir_mobil_matic_dealer_suzukie6e1.png,.png,0.081,cms.suzukihyperlocal.com\parkir_mobil_matic_dealer_suzukie6e1.png,ARTICLE_MEDIA,Article / educational / maintenance image,"Blog/SEO article; optional, not homepage",ARTICLES
Pearl-Snow-White-ALL_NEW_ERTIGA34e4.webp,.webp,0.054,cms.suzukihyperlocal.com\Pearl-Snow-White-ALL_NEW_ERTIGA34e4.webp,ERTIGA_HYBRID,Product/color/interior,Product page + catalog,PRODUCTS/ERTIGA_HYBRID
pearl-snow-white-SGX1d7b.png,.png,0.43,cms.suzukihyperlocal.com\pearl-snow-white-SGX1d7b.png,FRONX,Exterior/color/variant,Product page + catalog,PRODUCTS/FRONX
pearl_pure_white-JIMNY_3-DOORSf4bb.webp,.webp,0.034,cms.suzukihyperlocal.com\pearl_pure_white-JIMNY_3-DOORSf4bb.webp,JIMNY,Product/interior/exterior/color,Product page + catalog,PRODUCTS/JIMNY
PEARL_SNOW_WHITE-CRUISEa509.webp,.webp,0.096,cms.suzukihyperlocal.com\PEARL_SNOW_WHITE-CRUISEa509.webp,FRONX,Exterior/color/variant,Product page + catalog,PRODUCTS/FRONX
pedal_kopling_dealer_suzuki95eb.JPG,.jpg,0.029,cms.suzukihyperlocal.com\pedal_kopling_dealer_suzuki95eb.JPG,ARTICLE_MEDIA,Article / educational / maintenance image,"Blog/SEO article; optional, not homepage",ARTICLES
Pelanggan-482c0.jpg,.jpg,0.379,cms.suzukihyperlocal.com\Pelanggan-482c0.jpg,ARCHIVE_UNIDENTIFIED,Unclear legacy asset,Archive until contextual source is confirmed,ARCHIVE/UNPUBLISHED
pentingnya-fitur-smart-e-mirror-pada-suzuki-xl7_thumb404e.png,.png,0.327,cms.suzukihyperlocal.com\pentingnya-fitur-smart-e-mirror-pada-suzuki-xl7_thumb404e.png,XL7_HYBRID,Product asset,Homepage hero + product page,PRODUCTS/XL7_HYBRID
penyebab_bunyi_gluduk_dealer_suzuki8007.jpg,.jpg,0.049,cms.suzukihyperlocal.com\penyebab_bunyi_gluduk_dealer_suzuki8007.jpg,ARTICLE_MEDIA,Article / educational / maintenance image,"Blog/SEO article; optional, not homepage",ARTICLES
penyebab_kopling_mobil_keras_dealer_suzukib144.JPG,.jpg,0.023,cms.suzukihyperlocal.com\penyebab_kopling_mobil_keras_dealer_suzukib144.JPG,ARTICLE_MEDIA,Article / educational / maintenance image,"Blog/SEO article; optional, not homepage",ARTICLES
power_steering_mobil_dealer_suzukica1e.jpg,.jpg,0.102,cms.suzukihyperlocal.com\power_steering_mobil_dealer_suzukica1e.jpg,ARTICLE_MEDIA,Article / educational / maintenance image,"Blog/SEO article; optional, not homepage",ARTICLES
PPNBM-0-harga-naikb1ab.jpg,.jpg,0.328,cms.suzukihyperlocal.com\PPNBM-0-harga-naikb1ab.jpg,ARTICLE_OR_PROMO_ARCHIVE,Legacy article/promo asset,Archive; use only when content is intentionally republished,ARCHIVE/UNPUBLISHED
PPNBMaa6f.jpg,.jpg,0.306,cms.suzukihyperlocal.com\PPNBMaa6f.jpg,ARTICLE_OR_PROMO_ARCHIVE,Legacy article/promo asset,Archive; use only when content is intentionally republished,ARCHIVE/UNPUBLISHED
PU-50%ae13.jpg,.jpg,0.388,cms.suzukihyperlocal.com\PU-50%ae13.jpg,ARTICLE_OR_PROMO_ARCHIVE,Legacy article/promo asset,Archive; use only when content is intentionally republished,ARCHIVE/UNPUBLISHED
PU-Imlek0b0d.jpg,.jpg,0.261,cms.suzukihyperlocal.com\PU-Imlek0b0d.jpg,ARTICLE_OR_PROMO_ARCHIVE,Legacy article/promo asset,Archive; use only when content is intentionally republished,ARCHIVE/UNPUBLISHED
PU-USAHA9656.jpg,.jpg,1.271,cms.suzukihyperlocal.com\PU-USAHA9656.jpg,ARTICLE_OR_PROMO_ARCHIVE,Legacy article/promo asset,Archive; use only when content is intentionally republished,ARCHIVE/UNPUBLISHED
PU46bc.jpg,.jpg,0.248,cms.suzukihyperlocal.com\PU46bc.jpg,ARCHIVE_UNIDENTIFIED,Unclear legacy asset,Archive until contextual source is confirmed,ARCHIVE/UNPUBLISHED
radiator_flush_dealer_suzukidd7a.png,.png,0.724,cms.suzukihyperlocal.com\radiator_flush_dealer_suzukidd7a.png,ARTICLE_MEDIA,Article / educational / maintenance image,"Blog/SEO article; optional, not homepage",ARTICLES
Rajanya-Pick-upc138.jpg,.jpg,0.075,cms.suzukihyperlocal.com\Rajanya-Pick-upc138.jpg,ARTICLE_OR_PROMO_ARCHIVE,Legacy article/promo asset,Archive; use only when content is intentionally republished,ARCHIVE/UNPUBLISHED
Real-Black-NEW_CARRY_PICK-UPe84c.webp,.webp,0.042,cms.suzukihyperlocal.com\Real-Black-NEW_CARRY_PICK-UPe84c.webp,NEW_CARRY,Product/color,Product page + catalog,PRODUCTS/NEW_CARRY
red-APV_ARENA9435.webp,.webp,0.048,cms.suzukihyperlocal.com\red-APV_ARENA9435.webp,LEGACY_PRODUCT_ARCHIVE,APV product asset,Archive only; not current primary lineup,ARCHIVE/UNPUBLISHED
Red-S-PRESSO6c73.webp,.webp,0.06,cms.suzukihyperlocal.com\Red-S-PRESSO6c73.webp,S_PRESSO,Product asset,Product page + catalog,PRODUCTS/S_PRESSO
rem_cakram_Dealer_suzukiee99.JPG,.jpg,0.035,cms.suzukihyperlocal.com\rem_cakram_Dealer_suzukiee99.JPG,ARTICLE_MEDIA,Article / educational / maintenance image,"Blog/SEO article; optional, not homepage",ARTICLES
rocker_arm_dealer_suzuki83cb.jpg,.jpg,0.152,cms.suzukihyperlocal.com\rocker_arm_dealer_suzuki83cb.jpg,ARTICLE_MEDIA,Article / educational / maintenance image,"Blog/SEO article; optional, not homepage",ARTICLES
savana-ivory-SGXee76.png,.png,0.452,cms.suzukihyperlocal.com\savana-ivory-SGXee76.png,FRONX,Exterior/color/variant,Product page + catalog,PRODUCTS/FRONX
semakind6c9.jpg,.jpg,0.416,cms.suzukihyperlocal.com\semakind6c9.jpg,ARCHIVE_UNIDENTIFIED,Unclear legacy asset,Archive until contextual source is confirmed,ARCHIVE/UNPUBLISHED
sensor_ect_dealer_suzuki_(1)8e4f.jpg,.jpg,0.018,cms.suzukihyperlocal.com\sensor_ect_dealer_suzuki_(1)8e4f.jpg,ARTICLE_MEDIA,Article / educational / maintenance image,"Blog/SEO article; optional, not homepage",ARTICLES
servis-2c3b7.jpg,.jpg,0.168,cms.suzukihyperlocal.com\servis-2c3b7.jpg,ARCHIVE_UNIDENTIFIED,Unclear legacy asset,Archive until contextual source is confirmed,ARCHIVE/UNPUBLISHED
Silky-Silver-ALL_NEW_ERTIGA26ac.webp,.webp,0.053,cms.suzukihyperlocal.com\Silky-Silver-ALL_NEW_ERTIGA26ac.webp,ERTIGA_HYBRID,Product/color/interior,Product page + catalog,PRODUCTS/ERTIGA_HYBRID
Silky-Silver-NEW_CARRY_PICK-UP5b0e.webp,.webp,0.036,cms.suzukihyperlocal.com\Silky-Silver-NEW_CARRY_PICK-UP5b0e.webp,NEW_CARRY,Product/color,Product page + catalog,PRODUCTS/NEW_CARRY
Silkysilver-S-PRESSOb2d0.webp,.webp,0.054,cms.suzukihyperlocal.com\Silkysilver-S-PRESSOb2d0.webp,S_PRESSO,Product asset,Product page + catalog,PRODUCTS/S_PRESSO
silky_silver_metallic-JIMNY_3-DOORS0b68.webp,.webp,0.034,cms.suzukihyperlocal.com\silky_silver_metallic-JIMNY_3-DOORS0b68.webp,JIMNY,Product/interior/exterior/color,Product page + catalog,PRODUCTS/JIMNY
silver-APV_ARENA9b6a.webp,.webp,0.05,cms.suzukihyperlocal.com\silver-APV_ARENA9b6a.webp,LEGACY_PRODUCT_ARCHIVE,APV product asset,Archive only; not current primary lineup,ARCHIVE/UNPUBLISHED
sistem_pengisian_mobil_dealer_suzuki06de.jpg,.jpg,0.099,cms.suzukihyperlocal.com\sistem_pengisian_mobil_dealer_suzuki06de.jpg,ARTICLE_MEDIA,Article / educational / maintenance image,"Blog/SEO article; optional, not homepage",ARTICLES
Sizzle_Orange-White-S-PRESSOdc39.webp,.webp,0.06,cms.suzukihyperlocal.com\Sizzle_Orange-White-S-PRESSOdc39.webp,S_PRESSO,Product asset,Product page + catalog,PRODUCTS/S_PRESSO
ssda68.jpg,.jpg,0.448,cms.suzukihyperlocal.com\ssda68.jpg,ARCHIVE_UNIDENTIFIED,Unclear legacy asset,Archive until contextual source is confirmed,ARCHIVE/UNPUBLISHED
SST1121.jpg,.jpg,0.256,cms.suzukihyperlocal.com\SST1121.jpg,ARCHIVE_UNIDENTIFIED,Unclear legacy asset,Archive until contextual source is confirmed,ARCHIVE/UNPUBLISHED
sufi-1fef4.jpg,.jpg,0.966,cms.suzukihyperlocal.com\sufi-1fef4.jpg,ARCHIVE_UNIDENTIFIED,Unclear legacy asset,Archive until contextual source is confirmed,ARCHIVE/UNPUBLISHED
Sultan-Sayur1c9a.jpg,.jpg,1.05,cms.suzukihyperlocal.com\Sultan-Sayur1c9a.jpg,ARTICLE_OR_PROMO_ARCHIVE,Legacy article/promo asset,Archive; use only when content is intentionally republished,ARCHIVE/UNPUBLISHED
suzuki-berikan-servis-kendaraan-gratis-bagi-korban-banjir-kalimantan-selatan_thumb09f8.png,.png,0.345,cms.suzukihyperlocal.com\suzuki-berikan-servis-kendaraan-gratis-bagi-korban-banjir-kalimantan-selatan_thumb09f8.png,ARTICLE_MEDIA,Article image,Blog/SEO article,ARTICLES
Suzuki-Ertiga-Hybrid-GX-Hero-[FLIP]-BRAVE-KHAKI-[FIX-LAYERS]_1-GX83ca.webp,.webp,0.053,cms.suzukihyperlocal.com\Suzuki-Ertiga-Hybrid-GX-Hero-[FLIP]-BRAVE-KHAKI-[FIX-LAYERS]_1-GX83ca.webp,ERTIGA_HYBRID,Product/color/interior,Product page + catalog,PRODUCTS/ERTIGA_HYBRID
Suzuki-Ertiga-Hybrid-GX-Hero-[FLIP]-COOL-BLACK-[FIX-LAYERS]_1-GXfc6d.webp,.webp,0.051,cms.suzukihyperlocal.com\Suzuki-Ertiga-Hybrid-GX-Hero-[FLIP]-COOL-BLACK-[FIX-LAYERS]_1-GXfc6d.webp,ERTIGA_HYBRID,Product/color/interior,Product page + catalog,PRODUCTS/ERTIGA_HYBRID
Suzuki-Ertiga-Hybrid-GX-Hero-[FLIP]-MELLOW-DEEP-RED-[FIX-LAYERS]_2-GX03f6.webp,.webp,0.053,cms.suzukihyperlocal.com\Suzuki-Ertiga-Hybrid-GX-Hero-[FLIP]-MELLOW-DEEP-RED-[FIX-LAYERS]_2-GX03f6.webp,ERTIGA_HYBRID,Product/color/interior,Product page + catalog,PRODUCTS/ERTIGA_HYBRID
Suzuki-Ertiga-Hybrid-GX-Hero-[FLIP]-METALLIC-MAGMA-GREY-[FIX-LAYERS]_2-GXb147.webp,.webp,0.054,cms.suzukihyperlocal.com\Suzuki-Ertiga-Hybrid-GX-Hero-[FLIP]-METALLIC-MAGMA-GREY-[FIX-LAYERS]_2-GXb147.webp,ERTIGA_HYBRID,Product/color/interior,Product page + catalog,PRODUCTS/ERTIGA_HYBRID
Suzuki-Ertiga-Hybrid-GX-Hero-[FLIP]-PEARL-SNOW-WHITE-[FIX-LAYERS]_1-GX40a0.webp,.webp,0.054,cms.suzukihyperlocal.com\Suzuki-Ertiga-Hybrid-GX-Hero-[FLIP]-PEARL-SNOW-WHITE-[FIX-LAYERS]_1-GX40a0.webp,ERTIGA_HYBRID,Product/color/interior,Product page + catalog,PRODUCTS/ERTIGA_HYBRID
Suzuki-Ertiga-Hybrid-GX-Hero-[FLIP]-SILKY-SILVER-[FIX-LAYERS]_1-GXffae.webp,.webp,0.053,cms.suzukihyperlocal.com\Suzuki-Ertiga-Hybrid-GX-Hero-[FLIP]-SILKY-SILVER-[FIX-LAYERS]_1-GXffae.webp,ERTIGA_HYBRID,Product/color/interior,Product page + catalog,PRODUCTS/ERTIGA_HYBRID
