"Status","Name","Source","Destination","Reason"
"COPIED","1786155183_6a7690af74b515c57.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\1786155183_6a7690af74b515c57.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARTICLES\1786155183_6a7690af74b515c57.webp",""
"COPIED","1786421738_6a7aa1ea9033ee68d.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\1786421738_6a7aa1ea9033ee68d.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARTICLES\1786421738_6a7aa1ea9033ee68d.webp",""
"COPIED","1786430243_6a7ac323ccdeb6e1f.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\1786430243_6a7ac323ccdeb6e1f.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARTICLES\1786430243_6a7ac323ccdeb6e1f.webp",""
"COPIED","1__Ertiga09209d63.jpg","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\1__Ertiga09209d63.jpg","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\ERTIGA_HYBRID\1__Ertiga09209d63.jpg",""
"COPIED","210242439_532934317845553_2673374354614852231_n3ee6.jpg","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\210242439_532934317845553_2673374354614852231_n3ee6.jpg","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARTICLES\210242439_532934317845553_2673374354614852231_n3ee6.jpg",""
"COPIED","248db1.jpg","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\248db1.jpg","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARCHIVE\REFERENCE\248db1.jpg",""
"COPIED","2721929477f81.jpg","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\2721929477f81.jpg","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARTICLES\2721929477f81.jpg",""
"COPIED","336a99.jpg","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\336a99.jpg","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARCHIVE\REFERENCE\336a99.jpg",""
"COPIED","35d061.jpg","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\35d061.jpg","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARCHIVE\REFERENCE\35d061.jpg",""
"COPIED","60x80-pamerran-r3-xl7-Recoveredc161.jpg","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\60x80-pamerran-r3-xl7-Recoveredc161.jpg","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\XL7_HYBRID\60x80-pamerran-r3-xl7-Recoveredc161.jpg",""
"COPIED","61264-giias-2022-suzuki-s-pressoa192.jpg","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\61264-giias-2022-suzuki-s-pressoa192.jpg","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\S_PRESSO\61264-giias-2022-suzuki-s-pressoa192.jpg",""
"COPIED","9. 360° View Camera7de1.png","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\9. 360° View Camera7de1.png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\FEATURES_SAFETY\9. 360° View Camera7de1.png",""
"COPIED","a355f7254db665a9b35e1897d8c561104716.jpg","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\a355f7254db665a9b35e1897d8c561104716.jpg","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARCHIVE\REFERENCE\a355f7254db665a9b35e1897d8c561104716.jpg",""
"COPIED","air_radiator_mobil_dealer_suzuki4136.jpg","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\air_radiator_mobil_dealer_suzuki4136.jpg","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARTICLES\air_radiator_mobil_dealer_suzuki4136.jpg",""
"COPIED","air_radiator_mobil_habis_dealer_suzukie9d5.JPG","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\air_radiator_mobil_habis_dealer_suzukie9d5.JPG","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARTICLES\air_radiator_mobil_habis_dealer_suzukie9d5.JPG",""
"COPIED","aksesoris_mobil_dealer_suzuki6e3b.png","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\aksesoris_mobil_dealer_suzuki6e3b.png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARTICLES\aksesoris_mobil_dealer_suzuki6e3b.png",""
"COPIED","ANE-BARUd40c.jpg","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\ANE-BARUd40c.jpg","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARCHIVE\REFERENCE\ANE-BARUd40c.jpg",""
"COPIED","ANE_CRUISE_BLACK-CRUISEd36f.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\ANE_CRUISE_BLACK-CRUISEd36f.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARCHIVE\REFERENCE\ANE_CRUISE_BLACK-CRUISEd36f.webp",""
"COPIED","Asset_1_16934.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\Asset_1_16934.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARCHIVE\REFERENCE\Asset_1_16934.webp",""
"COPIED","Asset_1_17633.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\Asset_1_17633.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARCHIVE\REFERENCE\Asset_1_17633.webp",""
"ARCHIVE_SKIP","auto3d82.jpg","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\auto3d82.jpg","","Archive/reference"
"COPIED","ball_joint_dealer_suzuki4761.jpg","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\ball_joint_dealer_suzuki4761.jpg","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARTICLES\ball_joint_dealer_suzuki4761.jpg",""
"COPIED","banner-29875.jpg","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\banner-29875.jpg","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\HOME\PROMO\banner-29875.jpg",""
"COPIED","bearingd3af.jpg","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\bearingd3af.jpg","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARTICLES\bearingd3af.jpg",""
"COPIED","beli-xl7-dan-all-new-ertiga-di-suzuki-finance-dapatkan-potongan-3x-angsuran-dan-asuransi-banjir-gratis_thumb9cfe.png","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\beli-xl7-dan-all-new-ertiga-di-suzuki-finance-dapatkan-potongan-3x-angsuran-dan-asuransi-banjir-gratis_thumb9cfe.png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\XL7_HYBRID\beli-xl7-dan-all-new-ertiga-di-suzuki-finance-dapatkan-potongan-3x-angsuran-dan-asuransi-banjir-gratis_thumb9cfe.png",""
"COPIED","bensin6068.jpg","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\bensin6068.jpg","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARTICLES\bensin6068.jpg",""
"COPIED","berkendara-aman-di-musim-hujan-agar-tenang-sampai-tujuan_thumb72b9.png","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\berkendara-aman-di-musim-hujan-agar-tenang-sampai-tujuan_thumb72b9.png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARTICLES\berkendara-aman-di-musim-hujan-agar-tenang-sampai-tujuan_thumb72b9.png",""
"COPIED","best80cf.jpg","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\best80cf.jpg","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARCHIVE\REFERENCE\best80cf.jpg",""
"ARCHIVE_SKIP","bg-maina406.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\bg-maina406.webp","","Archive/reference"
"COPIED","big_braket_kit_dealer_suzuki4ed3.png","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\big_braket_kit_dealer_suzuki4ed3.png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARCHIVE\REFERENCE\big_braket_kit_dealer_suzuki4ed3.png",""
"COPIED","black-APV_ARENA4c67.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\black-APV_ARENA4c67.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARCHIVE\REFERENCE\black-APV_ARENA4c67.webp",""
"COPIED","Bluish_Black_Pearl-JIMNY_3-DOORS1136.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\Bluish_Black_Pearl-JIMNY_3-DOORS1136.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\JIMNY\Bluish_Black_Pearl-JIMNY_3-DOORS1136.webp",""
"COPIED","Brave-Khaki-ALL_NEW_ERTIGA6e30.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\Brave-Khaki-ALL_NEW_ERTIGA6e30.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\ERTIGA_HYBRID\Brave-Khaki-ALL_NEW_ERTIGA6e30.webp",""
"COPIED","brisk_blue_metallic-JIMNY_3-DOORS12ce.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\brisk_blue_metallic-JIMNY_3-DOORS12ce.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\JIMNY\brisk_blue_metallic-JIMNY_3-DOORS12ce.webp",""
"COPIED","buhing_arm_mobil_rusak_dealer_suzukicb03.png","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\buhing_arm_mobil_rusak_dealer_suzukicb03.png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARTICLES\buhing_arm_mobil_rusak_dealer_suzukicb03.png",""
"COPIED","cara-membersihkan-velg-mobil27ea.jpg","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\cara-membersihkan-velg-mobil27ea.jpg","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARTICLES\cara-membersihkan-velg-mobil27ea.jpg",""
"COPIED","cara-mudah-bersihkan-dashboard-tanpa-harus-ke-salon-mobil-p0irSOtzSM35b4.jpg","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\cara-mudah-bersihkan-dashboard-tanpa-harus-ke-salon-mobil-p0irSOtzSM35b4.jpg","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARTICLES\cara-mudah-bersihkan-dashboard-tanpa-harus-ke-salon-mobil-p0irSOtzSM35b4.jpg",""
"COPIED","cara_mengkilapkan_cat_mobil_dealer_suzukie1ae.jpg","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\cara_mengkilapkan_cat_mobil_dealer_suzukie1ae.jpg","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARTICLES\cara_mengkilapkan_cat_mobil_dealer_suzukie1ae.jpg",""
"COPIED","Carrye522.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\Carrye522.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\NEW_CARRY\Carrye522.webp",""
"COPIED","CARRY_WEBSITE_NEW_(1)6385.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\CARRY_WEBSITE_NEW_(1)6385.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\NEW_CARRY\CARRY_WEBSITE_NEW_(1)6385.webp",""
"COPIED","chiffon_ivory_metallic-JIMNY_3-DOORS2ed7.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\chiffon_ivory_metallic-JIMNY_3-DOORS2ed7.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\JIMNY\chiffon_ivory_metallic-JIMNY_3-DOORS2ed7.webp",""
"ARCHIVE_SKIP","COLORINGa08e.jpg","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\COLORINGa08e.jpg","","Archive/reference"
"COPIED","Cool-Black-Metalic-ALL_NEW_ERTIGAd0d0.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\Cool-Black-Metalic-ALL_NEW_ERTIGAd0d0.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\ERTIGA_HYBRID\Cool-Black-Metalic-ALL_NEW_ERTIGAd0d0.webp",""
"COPIED","dddddddddddddddddddddddddd3402.jpg","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\dddddddddddddddddddddddddd3402.jpg","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARCHIVE\REFERENCE\dddddddddddddddddddddddddd3402.jpg",""
"COPIED","defogger_dealer_suzuki69a7.jpg","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\defogger_dealer_suzuki69a7.jpg","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARTICLES\defogger_dealer_suzuki69a7.jpg",""
"COPIED","Desktop_Banner_39274.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\Desktop_Banner_39274.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\HOME\PROMO\Desktop_Banner_39274.webp",""
"COPIED","dongkrak-hidrolikdd86.jpg","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\dongkrak-hidrolikdd86.jpg","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARTICLES\dongkrak-hidrolikdd86.jpg",""
"COPIED","DP-MALL-Xl-Recoverede411.jpg","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\DP-MALL-Xl-Recoverede411.jpg","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PROMO\DP-MALL-Xl-Recoverede411.jpg",""
"COPIED","Eksterior01-JIMNY_5-DOORS9ff4.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\Eksterior01-JIMNY_5-DOORS9ff4.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\JIMNY\Eksterior01-JIMNY_5-DOORS9ff4.webp",""
"COPIED","Eksterior01_(5)6a46.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\Eksterior01_(5)6a46.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARCHIVE\REFERENCE\Eksterior01_(5)6a46.webp",""
"COPIED","Eksterior02-JIMNY_5-DOORSde6b.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\Eksterior02-JIMNY_5-DOORSde6b.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\JIMNY\Eksterior02-JIMNY_5-DOORSde6b.webp",""
"COPIED","Eksterior02_(5)0cca.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\Eksterior02_(5)0cca.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARCHIVE\REFERENCE\Eksterior02_(5)0cca.webp",""
"COPIED","Eksterior03-JIMNY_5-DOORS94f8.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\Eksterior03-JIMNY_5-DOORS94f8.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\JIMNY\Eksterior03-JIMNY_5-DOORS94f8.webp",""
"COPIED","Eksterior03_(4)0c2f.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\Eksterior03_(4)0c2f.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARCHIVE\REFERENCE\Eksterior03_(4)0c2f.webp",""
"COPIED","Eksterior03_(4)b028.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\Eksterior03_(4)b028.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARCHIVE\REFERENCE\Eksterior03_(4)b028.webp",""
"COPIED","Eksterior04-JIMNY_5-DOORSb1b6.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\Eksterior04-JIMNY_5-DOORSb1b6.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\JIMNY\Eksterior04-JIMNY_5-DOORSb1b6.webp",""
"COPIED","Eksterior04_(4)115f.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\Eksterior04_(4)115f.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARCHIVE\REFERENCE\Eksterior04_(4)115f.webp",""
"COPIED","Eksterior04_(4)f240.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\Eksterior04_(4)f240.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARCHIVE\REFERENCE\Eksterior04_(4)f240.webp",""
"COPIED","Eksterior05-JIMNY_5-DOORS667d.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\Eksterior05-JIMNY_5-DOORS667d.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\JIMNY\Eksterior05-JIMNY_5-DOORS667d.webp",""
"COPIED","Eksterior05_(3)b653.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\Eksterior05_(3)b653.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARCHIVE\REFERENCE\Eksterior05_(3)b653.webp",""
"COPIED","Ertiga8d36.jpg","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\Ertiga8d36.jpg","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\ERTIGA_HYBRID\Ertiga8d36.jpg",""
"COPIED","Ertiga_(2)b248.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\Ertiga_(2)b248.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\ERTIGA_HYBRID\Ertiga_(2)b248.webp",""
"COPIED","ext01-JIMNY_3-DOORSb3d0.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\ext01-JIMNY_3-DOORSb3d0.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\JIMNY\ext01-JIMNY_3-DOORSb3d0.webp",""
"COPIED","ext02-JIMNY_3-DOORS6a33.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\ext02-JIMNY_3-DOORS6a33.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\JIMNY\ext02-JIMNY_3-DOORS6a33.webp",""
"COPIED","ext03-JIMNY_3-DOORS8124.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\ext03-JIMNY_3-DOORS8124.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\JIMNY\ext03-JIMNY_3-DOORS8124.webp",""
"COPIED","ext04-JIMNY_3-DOORSffe8.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\ext04-JIMNY_3-DOORSffe8.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\JIMNY\ext04-JIMNY_3-DOORSffe8.webp",""
"COPIED","ext05-JIMNY_3-DOORS5f3d.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\ext05-JIMNY_3-DOORS5f3d.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\JIMNY\ext05-JIMNY_3-DOORS5f3d.webp",""
"COPIED","ext06-JIMNY_3-DOORSf7b5.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\ext06-JIMNY_3-DOORSf7b5.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\JIMNY\ext06-JIMNY_3-DOORSf7b5.webp",""
"COPIED","ext07-JIMNY_3-DOORS4c2d.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\ext07-JIMNY_3-DOORS4c2d.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\JIMNY\ext07-JIMNY_3-DOORS4c2d.webp",""
"COPIED","ext08-JIMNY_3-DOORS4d63.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\ext08-JIMNY_3-DOORS4d63.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\JIMNY\ext08-JIMNY_3-DOORS4d63.webp",""
"COPIED","ext09-JIMNY_3-DOORS085a.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\ext09-JIMNY_3-DOORS085a.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\JIMNY\ext09-JIMNY_3-DOORS085a.webp",""
"COPIED","E_PMAgcVIAAJX4Z-Recovered-Recovered73be.jpg","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\E_PMAgcVIAAJX4Z-Recovered-Recovered73be.jpg","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARTICLES\E_PMAgcVIAAJX4Z-Recovered-Recovered73be.jpg",""
"COPIED","FD5kbSQVQAQ-S3Ef613.jpg","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\FD5kbSQVQAQ-S3Ef613.jpg","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARCHIVE\REFERENCE\FD5kbSQVQAQ-S3Ef613.jpg",""
"COPIED","filter_dryer_ac_mobil_dealer_suzukia40e.png","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\filter_dryer_ac_mobil_dealer_suzukia40e.png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARTICLES\filter_dryer_ac_mobil_dealer_suzukia40e.png",""
"COPIED","fitur_esp_mobil_dealer_suzukif3aa.jpg","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\fitur_esp_mobil_dealer_suzukif3aa.jpg","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\FEATURES_SAFETY\fitur_esp_mobil_dealer_suzukif3aa.jpg",""
"ARCHIVE_SKIP","Frame_31550ab58.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\Frame_31550ab58.webp","","Archive/reference"
"COPIED","fuel_filter_dealer_suzukia41a.jpg","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\fuel_filter_dealer_suzukia41a.jpg","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARTICLES\fuel_filter_dealer_suzukia41a.jpg",""
"COPIED","fuel_pump_mobil_dealer_suzuki2190.JPG","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\fuel_pump_mobil_dealer_suzuki2190.JPG","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARTICLES\fuel_pump_mobil_dealer_suzuki2190.JPG",""
"COPIED","fungsi_bumper_mobil_Dealer_suzukib314.jpg","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\fungsi_bumper_mobil_Dealer_suzukib314.jpg","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARTICLES\fungsi_bumper_mobil_Dealer_suzukib314.jpg",""
"COPIED","fungsi_cairan_engine_flush_dealer_suzuki135c.png","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\fungsi_cairan_engine_flush_dealer_suzuki135c.png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARTICLES\fungsi_cairan_engine_flush_dealer_suzuki135c.png",""
"COPIED","Fungsi_Catalytic_Converter_Dealer_suzuki6b29.JPG","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\Fungsi_Catalytic_Converter_Dealer_suzuki6b29.JPG","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARTICLES\Fungsi_Catalytic_Converter_Dealer_suzuki6b29.JPG",""
"COPIED","fungsi_distributor_mobil_dealer_suzuki8038.JPG","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\fungsi_distributor_mobil_dealer_suzuki8038.JPG","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARTICLES\fungsi_distributor_mobil_dealer_suzuki8038.JPG",""
"COPIED","fungsi_filter_bensin_mobil_dealer_suzuki6739.png","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\fungsi_filter_bensin_mobil_dealer_suzuki6739.png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARTICLES\fungsi_filter_bensin_mobil_dealer_suzuki6739.png",""
